LAB;EXP;Date of MTT assay;Culture ID;Plate ID;Passage ID;Animal Pool ID;ID LAB;Experimental Group;Group;Exclude?;Optical Density (a.u.)
LAB72;MTT4;25/07/22;NA;A;#+11;NA;;Branco Mistura;Group2_blank;;0,063
LAB72;MTT4;25/07/22;NA;A;#+11;NA;;Branco Mistura;Group2_blank;;0,062
LAB72;MTT4;25/07/22;NA;A;#+11;NA;;Branco Mistura;Group2_blank;;0,063
LAB75;MTT83;09/06/22;A;1A;P16 e P17;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,212
LAB75;MTT83;09/06/22;A;1A;P16 e P17;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,168
LAB75;MTT83;09/06/22;A;1A;P16 e P17;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,188
LAB75;MTT83;09/06/22;A;1A;P16 e P17;NA;;Controle (DMSO 1%);Group1;;0,144
LAB75;MTT83;09/06/22;A;1A;P16 e P17;NA;;Controle (DMSO 1%);Group1;;0,196
LAB75;MTT83;09/06/22;A;1A;P16 e P17;NA;;Controle (DMSO 1%);Group1;;0,19
LAB75;MTT83;09/06/22;A;1A;P16 e P17;NA;;Controle Branco;;;0,086
LAB75;MTT83;09/06/22;A;1A;P16 e P17;NA;;Controle Branco;;;0,17
LAB75;MTT83;09/06/22;A;1A;P16 e P17;NA;;Controle Branco;;;0,084
LAB75;MTT83;09/06/22;A;1A;P16 e P17;NA;;Controle Positivo;Positive_Control;;0,136
LAB75;MTT83;09/06/22;A;1A;P16 e P17;NA;;Controle Positivo;Positive_Control;;0,165
LAB75;MTT83;09/06/22;A;1A;P16 e P17;NA;;Controle Positivo;Positive_Control;;0,144
LAB75;MTT83;09/06/22;A;1A;P16 e P17;NA;;Tratamento Branco;;;0,066
LAB75;MTT83;09/06/22;A;1A;P16 e P17;NA;;Tratamento Branco;;;0,067
LAB75;MTT83;09/06/22;A;1A;P16 e P17;NA;;Tratamento Branco;;;0,066
LAB75;MTT83;09/06/22;A;1A;P16 e P17;NA;;Meio de Cultura;;;0,059
LAB75;MTT83;09/06/22;A;1A;P16 e P17;NA;;Meio de Cultura;;;0,063
LAB75;MTT83;09/06/22;A;1A;P16 e P17;NA;;Meio de Cultura;;;0,064
LAB75;MTT83;09/06/22;A;1A;P16 e P17;NA;;Meio de cultura com DMSO;;;0,068
LAB75;MTT83;09/06/22;A;1A;P16 e P17;NA;;Meio de cultura com DMSO;;;0,07
LAB75;MTT83;09/06/22;A;1A;P16 e P17;NA;;Meio de cultura com DMSO;;;0,065
LAB75;MTT83;23/06/22;B;1B;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,181
LAB75;MTT83;23/06/22;B;1B;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,144
LAB75;MTT83;23/06/22;B;1B;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,15
LAB75;MTT83;23/06/22;B;1B;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,209
LAB75;MTT83;23/06/22;B;1B;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,148
LAB75;MTT83;23/06/22;B;1B;P19;NA;;Controle (DMSO 2,5%);Group1;;0,24
LAB75;MTT83;23/06/22;B;1B;P19;NA;;Controle (DMSO 2,5%);Group1;;0,192
LAB75;MTT83;23/06/22;B;1B;P19;NA;;Controle (DMSO 2,5%);Group1;;0,218
LAB75;MTT83;23/06/22;B;1B;P19;NA;;Controle (DMSO 2,5%);Group1;;0,153
LAB75;MTT83;23/06/22;B;1B;P19;NA;;Controle (DMSO 2,5%);Group1;;0,198
LAB75;MTT83;23/06/22;B;1B;P19;NA;;Controle Branco;;;0,153
LAB75;MTT83;23/06/22;B;1B;P19;NA;;Controle Branco;;;0,236
LAB75;MTT83;23/06/22;B;1B;P19;NA;;Controle Branco;;;0,151
LAB75;MTT83;23/06/22;B;1B;P19;NA;;Controle Branco;;;0,166
LAB75;MTT83;23/06/22;B;1B;P19;NA;;Controle Branco;;;0,217
LAB75;MTT83;23/06/22;B;1B;P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,206
LAB75;MTT83;23/06/22;B;1B;P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,259
LAB75;MTT83;23/06/22;B;1B;P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,326
LAB75;MTT83;23/06/22;B;1B;P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,161
LAB75;MTT83;23/06/22;B;1B;P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,91
LAB75;MTT83;23/06/22;B;2B;P19;NA;;Tratamento Branco;;;0,066
LAB75;MTT83;23/06/22;B;2B;P19;NA;;Tratamento Branco;;;0,067
LAB75;MTT83;23/06/22;B;2B;P19;NA;;Tratamento Branco;;;0,63
LAB75;MTT83;23/06/22;B;2B;P19;NA;;Tratamento Branco;;;0,066
LAB75;MTT83;23/06/22;B;2B;P19;NA;;Tratamento Branco;;;0,07
LAB75;MTT83;23/06/22;B;2B;P19;NA;;DMSO + Meio + MTT;;;0,065
LAB75;MTT83;23/06/22;B;2B;P19;NA;;DMSO + Meio + MTT;;;0,063
LAB75;MTT83;23/06/22;B;2B;P19;NA;;DMSO + Meio + MTT;;;0,063
LAB75;MTT83;23/06/22;B;2B;P19;NA;;DMSO + Meio + MTT;;;0,068
LAB75;MTT83;23/06/22;B;2B;P19;NA;;DMSO + Meio + MTT;;;0,07
LAB75;MTT83;23/06/22;B;2B;P19;NA;;Meio + MTT;;;0,066
LAB75;MTT83;23/06/22;B;2B;P19;NA;;Meio + MTT;;;0,067
LAB75;MTT83;23/06/22;B;2B;P19;NA;;Meio + MTT;;;0,061
LAB75;MTT83;23/06/22;B;2B;P19;NA;;Meio + MTT;;;0,07
LAB75;MTT83;23/06/22;B;2B;P19;NA;;Meio + MTT;;;0,07
LAB75;MTT83;23/06/22;B;2B;P19;NA;;Controle Positivo;Positive_Control;;0,04
LAB75;MTT83;23/06/22;B;2B;P19;NA;;Controle Positivo;Positive_Control;;0,04
LAB75;MTT83;23/06/22;B;2B;P19;NA;;Controle Positivo;Positive_Control;;0,04
LAB75;MTT83;23/06/22;B;2B;P19;NA;;Controle Positivo;Positive_Control;;0,039
LAB75;MTT83;23/06/22;B;2B;P19;NA;;Controle Positivo;Positive_Control;;0,04
LAB75;MTT83;30/06/22;C;1C;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,073
LAB75;MTT83;30/06/22;C;1C;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,069
LAB75;MTT83;30/06/22;C;1C;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,072
LAB75;MTT83;30/06/22;C;1C;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,075
LAB75;MTT83;30/06/22;C;1C;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,076
LAB75;MTT83;30/06/22;C;2C;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,092
LAB75;MTT83;30/06/22;C;2C;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,154
LAB75;MTT83;30/06/22;C;2C;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,098
LAB75;MTT83;30/06/22;C;2C;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,208
LAB75;MTT83;30/06/22;C;2C;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,146
LAB75;MTT83;30/06/22;C;3C;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,132
LAB75;MTT83;30/06/22;C;3C;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,134
LAB75;MTT83;30/06/22;C;3C;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,134
LAB75;MTT83;30/06/22;C;3C;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,132
LAB75;MTT83;30/06/22;C;3C;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,133
LAB75;MTT83;30/06/22;C;1C;P19;NA;;Controle (DMSO 2,5%);Group1;;0,086
LAB75;MTT83;30/06/22;C;1C;P19;NA;;Controle (DMSO 2,5%);Group1;;0,084
LAB75;MTT83;30/06/22;C;1C;P19;NA;;Controle (DMSO 2,5%);Group1;;0,118
LAB75;MTT83;30/06/22;C;1C;P19;NA;;Controle (DMSO 2,5%);Group1;;0,094
LAB75;MTT83;30/06/22;C;1C;P19;NA;;Controle (DMSO 2,5%);Group1;;0,124
LAB75;MTT83;30/06/22;C;2C;P19;NA;;Controle (DMSO 2,5%);Group1;;0,082
LAB75;MTT83;30/06/22;C;2C;P19;NA;;Controle (DMSO 2,5%);Group1;;0,109
LAB75;MTT83;30/06/22;C;2C;P19;NA;;Controle (DMSO 2,5%);Group1;;0,103
LAB75;MTT83;30/06/22;C;2C;P19;NA;;Controle (DMSO 2,5%);Group1;;0,128
LAB75;MTT83;30/06/22;C;2C;P19;NA;;Controle (DMSO 2,5%);Group1;;0,097
LAB75;MTT83;30/06/22;C;3C;P19;NA;;Controle (DMSO 2,5%);Group1;;0,129
LAB75;MTT83;30/06/22;C;3C;P19;NA;;Controle (DMSO 2,5%);Group1;;0,133
LAB75;MTT83;30/06/22;C;3C;P19;NA;;Controle (DMSO 2,5%);Group1;;0,123
LAB75;MTT83;30/06/22;C;3C;P19;NA;;Controle (DMSO 2,5%);Group1;;0,13
LAB75;MTT83;30/06/22;C;3C;P19;NA;;Controle (DMSO 2,5%);Group1;;0,138
LAB75;MTT83;30/06/22;C;1C;P19;NA;;Controle Branco;;;0,109
LAB75;MTT83;30/06/22;C;1C;P19;NA;;Controle Branco;;;0,169
LAB75;MTT83;30/06/22;C;1C;P19;NA;;Controle Branco;;;0,248
LAB75;MTT83;30/06/22;C;1C;P19;NA;;Controle Branco;;;0,124
LAB75;MTT83;30/06/22;C;1C;P19;NA;;Controle Branco;;;0,128
LAB75;MTT83;30/06/22;C;2C;P19;NA;;Controle Branco;;;0,215
LAB75;MTT83;30/06/22;C;2C;P19;NA;;Controle Branco;;;0,087
LAB75;MTT83;30/06/22;C;2C;P19;NA;;Controle Branco;;;0,098
LAB75;MTT83;30/06/22;C;2C;P19;NA;;Controle Branco;;;0,121
LAB75;MTT83;30/06/22;C;2C;P19;NA;;Controle Branco;;;0,146
LAB75;MTT83;30/06/22;C;3C;P19;NA;;Controle Branco;;;0,141
LAB75;MTT83;30/06/22;C;3C;P19;NA;;Controle Branco;;;0,14
LAB75;MTT83;30/06/22;C;3C;P19;NA;;Controle Branco;;;0,153
LAB75;MTT83;30/06/22;C;3C;P19;NA;;Controle Branco;;;0,132
LAB75;MTT83;30/06/22;C;3C;P19;NA;;Controle Branco;;;0,164
LAB75;MTT83;30/06/22;C;1C;P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,068
LAB75;MTT83;30/06/22;C;1C;P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,073
LAB75;MTT83;30/06/22;C;1C;P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,074
LAB75;MTT83;30/06/22;C;1C;P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,073
LAB75;MTT83;30/06/22;C;1C;P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,073
LAB75;MTT83;30/06/22;C;2C;P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,07
LAB75;MTT83;30/06/22;C;2C;P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,07
LAB75;MTT83;30/06/22;C;2C;P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,075
LAB75;MTT83;30/06/22;C;2C;P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,077
LAB75;MTT83;30/06/22;C;2C;P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,075
LAB75;MTT83;30/06/22;C;3C;P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,07
LAB75;MTT83;30/06/22;C;3C;P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,071
LAB75;MTT83;30/06/22;C;3C;P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,076
LAB75;MTT83;30/06/22;C;3C;P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,078
LAB75;MTT83;30/06/22;C;3C;P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,076
LAB75;MTT83;14/07/22;D;1D;P18 e P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,129
LAB75;MTT83;14/07/22;D;1D;P18 e P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,15
LAB75;MTT83;14/07/22;D;1D;P18 e P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,132
LAB75;MTT83;14/07/22;D;1D;P18 e P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,194
LAB75;MTT83;14/07/22;D;1D;P18 e P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,139
LAB75;MTT83;14/07/22;D;2D;P18 e P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,141
LAB75;MTT83;14/07/22;D;2D;P18 e P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,161
LAB75;MTT83;14/07/22;D;2D;P18 e P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,158
LAB75;MTT83;14/07/22;D;2D;P18 e P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,146
LAB75;MTT83;14/07/22;D;2D;P18 e P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,1
LAB75;MTT83;14/07/22;D;3D;P18 e P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,166
LAB75;MTT83;14/07/22;D;3D;P18 e P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,17
LAB75;MTT83;14/07/22;D;3D;P18 e P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,142
LAB75;MTT83;14/07/22;D;3D;P18 e P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,158
LAB75;MTT83;14/07/22;D;3D;P18 e P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,172
LAB75;MTT83;14/07/22;D;1D;P18 e P19;NA;;Controle (DMSO 0,01%);Group1;;0,145
LAB75;MTT83;14/07/22;D;1D;P18 e P19;NA;;Controle (DMSO 0,01%);Group1;;0,239
LAB75;MTT83;14/07/22;D;1D;P18 e P19;NA;;Controle (DMSO 0,01%);Group1;;0,151
LAB75;MTT83;14/07/22;D;1D;P18 e P19;NA;;Controle (DMSO 0,01%);Group1;;0,162
LAB75;MTT83;14/07/22;D;1D;P18 e P19;NA;;Controle (DMSO 0,01%);Group1;;0,186
LAB75;MTT83;14/07/22;D;2D;P18 e P19;NA;;Controle (DMSO 0,01%);Group1;;0,167
LAB75;MTT83;14/07/22;D;2D;P18 e P19;NA;;Controle (DMSO 0,01%);Group1;;0,211
LAB75;MTT83;14/07/22;D;2D;P18 e P19;NA;;Controle (DMSO 0,01%);Group1;;0,16
LAB75;MTT83;14/07/22;D;2D;P18 e P19;NA;;Controle (DMSO 0,01%);Group1;;0,19
LAB75;MTT83;14/07/22;D;2D;P18 e P19;NA;;Controle (DMSO 0,01%);Group1;;0,143
LAB75;MTT83;14/07/22;D;3D;P18 e P19;NA;;Controle (DMSO 0,01%);Group1;;0,179
LAB75;MTT83;14/07/22;D;3D;P18 e P19;NA;;Controle (DMSO 0,01%);Group1;;0,215
LAB75;MTT83;14/07/22;D;3D;P18 e P19;NA;;Controle (DMSO 0,01%);Group1;;0,16
LAB75;MTT83;14/07/22;D;3D;P18 e P19;NA;;Controle (DMSO 0,01%);Group1;;0,182
LAB75;MTT83;14/07/22;D;3D;P18 e P19;NA;;Controle (DMSO 0,01%);Group1;;0,255
LAB75;MTT83;14/07/22;D;1D;P18 e P19;NA;;Controle Branco;;;0,128
LAB75;MTT83;14/07/22;D;1D;P18 e P19;NA;;Controle Branco;;;0,133
LAB75;MTT83;14/07/22;D;1D;P18 e P19;NA;;Controle Branco;;;0,127
LAB75;MTT83;14/07/22;D;1D;P18 e P19;NA;;Controle Branco;;;0,26
LAB75;MTT83;14/07/22;D;1D;P18 e P19;NA;;Controle Branco;;;0,178
LAB75;MTT83;14/07/22;D;2D;P18 e P19;NA;;Controle Branco;;;0,149
LAB75;MTT83;14/07/22;D;2D;P18 e P19;NA;;Controle Branco;;;0,19
LAB75;MTT83;14/07/22;D;2D;P18 e P19;NA;;Controle Branco;;;0,147
LAB75;MTT83;14/07/22;D;2D;P18 e P19;NA;;Controle Branco;;;0,12
LAB75;MTT83;14/07/22;D;2D;P18 e P19;NA;;Controle Branco;;;0,164
LAB75;MTT83;14/07/22;D;3D;P18 e P19;NA;;Controle Branco;;;0,135
LAB75;MTT83;14/07/22;D;3D;P18 e P19;NA;;Controle Branco;;;0,227
LAB75;MTT83;14/07/22;D;3D;P18 e P19;NA;;Controle Branco;;;0,34
LAB75;MTT83;14/07/22;D;3D;P18 e P19;NA;;Controle Branco;;;0,192
LAB75;MTT83;14/07/22;D;3D;P18 e P19;NA;;Controle Branco;;;0,217
LAB75;MTT83;14/07/22;D;1D;P18 e P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,066
LAB75;MTT83;14/07/22;D;1D;P18 e P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,064
LAB75;MTT83;14/07/22;D;1D;P18 e P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,069
LAB75;MTT83;14/07/22;D;1D;P18 e P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,07
LAB75;MTT83;14/07/22;D;1D;P18 e P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,071
LAB75;MTT83;14/07/22;D;2D;P18 e P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,065
LAB75;MTT83;14/07/22;D;2D;P18 e P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,062
LAB75;MTT83;14/07/22;D;2D;P18 e P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,069
LAB75;MTT83;14/07/22;D;2D;P18 e P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,07
LAB75;MTT83;14/07/22;D;2D;P18 e P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,073
LAB75;MTT83;14/07/22;D;3D;P18 e P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,066
LAB75;MTT83;14/07/22;D;3D;P18 e P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,066
LAB75;MTT83;14/07/22;D;3D;P18 e P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,071
LAB75;MTT83;14/07/22;D;3D;P18 e P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,074
LAB75;MTT83;14/07/22;D;3D;P18 e P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,076
LAB75;MTT83;21/07/22;E;1E;P18 e P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,328
LAB75;MTT83;21/07/22;E;1E;P18 e P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,157
LAB75;MTT83;21/07/22;E;1E;P18 e P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,417
LAB75;MTT83;21/07/22;E;1E;P18 e P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,217
LAB75;MTT83;21/07/22;E;1E;P18 e P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,328
LAB75;MTT83;21/07/22;E;2E;P18 e P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,276
LAB75;MTT83;21/07/22;E;2E;P18 e P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,209
LAB75;MTT83;21/07/22;E;2E;P18 e P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,21
LAB75;MTT83;21/07/22;E;2E;P18 e P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,196
LAB75;MTT83;21/07/22;E;2E;P18 e P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,191
LAB75;MTT83;21/07/22;E;3E;P18 e P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,252
LAB75;MTT83;21/07/22;E;3E;P18 e P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,226
LAB75;MTT83;21/07/22;E;3E;P18 e P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,225
LAB75;MTT83;21/07/22;E;3E;P18 e P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,217
LAB75;MTT83;21/07/22;E;3E;P18 e P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,182
LAB75;MTT83;21/07/22;E;1E;P18 e P19;NA;;Controle (DMSO 2,5%);Group1;;0,136
LAB75;MTT83;21/07/22;E;1E;P18 e P19;NA;;Controle (DMSO 2,5%);Group1;;0,139
LAB75;MTT83;21/07/22;E;1E;P18 e P19;NA;;Controle (DMSO 2,5%);Group1;;0,473
LAB75;MTT83;21/07/22;E;1E;P18 e P19;NA;;Controle (DMSO 2,5%);Group1;;0,215
LAB75;MTT83;21/07/22;E;1E;P18 e P19;NA;;Controle (DMSO 2,5%);Group1;;0,151
LAB75;MTT83;21/07/22;E;2E;P18 e P19;NA;;Controle (DMSO 2,5%);Group1;;0,218
LAB75;MTT83;21/07/22;E;2E;P18 e P19;NA;;Controle (DMSO 2,5%);Group1;;0,166
LAB75;MTT83;21/07/22;E;2E;P18 e P19;NA;;Controle (DMSO 2,5%);Group1;;0,169
LAB75;MTT83;21/07/22;E;2E;P18 e P19;NA;;Controle (DMSO 2,5%);Group1;;0,182
LAB75;MTT83;21/07/22;E;2E;P18 e P19;NA;;Controle (DMSO 2,5%);Group1;;0,179
LAB75;MTT83;21/07/22;E;3E;P18 e P19;NA;;Controle (DMSO 2,5%);Group1;;0,218
LAB75;MTT83;21/07/22;E;3E;P18 e P19;NA;;Controle (DMSO 2,5%);Group1;;0,149
LAB75;MTT83;21/07/22;E;3E;P18 e P19;NA;;Controle (DMSO 2,5%);Group1;;0,193
LAB75;MTT83;21/07/22;E;3E;P18 e P19;NA;;Controle (DMSO 2,5%);Group1;;0,23
LAB75;MTT83;21/07/22;E;3E;P18 e P19;NA;;Controle (DMSO 2,5%);Group1;;0,204
LAB75;MTT83;21/07/22;E;1E;P18 e P19;NA;;Controle Branco;;;0,151
LAB75;MTT83;21/07/22;E;1E;P18 e P19;NA;;Controle Branco;;;0,142
LAB75;MTT83;21/07/22;E;1E;P18 e P19;NA;;Controle Branco;;;0,421
LAB75;MTT83;21/07/22;E;1E;P18 e P19;NA;;Controle Branco;;;0,272
LAB75;MTT83;21/07/22;E;1E;P18 e P19;NA;;Controle Branco;;;0,409
LAB75;MTT83;21/07/22;E;2E;P18 e P19;NA;;Controle Branco;;;0,169
LAB75;MTT83;21/07/22;E;2E;P18 e P19;NA;;Controle Branco;;;0,156
LAB75;MTT83;21/07/22;E;2E;P18 e P19;NA;;Controle Branco;;;0,149
LAB75;MTT83;21/07/22;E;2E;P18 e P19;NA;;Controle Branco;;;0,174
LAB75;MTT83;21/07/22;E;2E;P18 e P19;NA;;Controle Branco;;;0,28
LAB75;MTT83;21/07/22;E;3E;P18 e P19;NA;;Controle Branco;;;0,177
LAB75;MTT83;21/07/22;E;3E;P18 e P19;NA;;Controle Branco;;;0,107
LAB75;MTT83;21/07/22;E;3E;P18 e P19;NA;;Controle Branco;;;0,171
LAB75;MTT83;21/07/22;E;3E;P18 e P19;NA;;Controle Branco;;;0,155
LAB75;MTT83;21/07/22;E;3E;P18 e P19;NA;;Controle Branco;;;0,278
LAB75;MTT83;21/07/22;E;1E;P18 e P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,138
LAB75;MTT83;21/07/22;E;1E;P18 e P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,181
LAB75;MTT83;21/07/22;E;1E;P18 e P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,276
LAB75;MTT83;21/07/22;E;1E;P18 e P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,151
LAB75;MTT83;21/07/22;E;1E;P18 e P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,15
LAB75;MTT83;21/07/22;E;2E;P18 e P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,213
LAB75;MTT83;21/07/22;E;2E;P18 e P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,234
LAB75;MTT83;21/07/22;E;2E;P18 e P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,149
LAB75;MTT83;21/07/22;E;2E;P18 e P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,132
LAB75;MTT83;21/07/22;E;2E;P18 e P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,159
LAB75;MTT83;21/07/22;E;3E;P18 e P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,175
LAB75;MTT83;21/07/22;E;3E;P18 e P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,186
LAB75;MTT83;21/07/22;E;3E;P18 e P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,203
LAB75;MTT83;21/07/22;E;3E;P18 e P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,169
LAB75;MTT83;21/07/22;E;3E;P18 e P19;NA;;Controle Positivo (triton-x 100);Positive_Control;;0,19
LAB75;MTT83;29/07/22;F;1F;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,075
LAB75;MTT83;29/07/22;F;1F;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,072
LAB75;MTT83;29/07/22;F;1F;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,073
LAB75;MTT83;29/07/22;F;1F;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,076
LAB75;MTT83;29/07/22;F;1F;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,074
LAB75;MTT83;29/07/22;F;2F;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,125
LAB75;MTT83;29/07/22;F;2F;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,129
LAB75;MTT83;29/07/22;F;2F;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,131
LAB75;MTT83;29/07/22;F;2F;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,142
LAB75;MTT83;29/07/22;F;2F;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,134
LAB75;MTT83;29/07/22;F;3F;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,81
LAB75;MTT83;29/07/22;F;3F;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,079
LAB75;MTT83;29/07/22;F;3F;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,086
LAB75;MTT83;29/07/22;F;3F;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,097
LAB75;MTT83;29/07/22;F;3F;P19;NA;;Tratamento (Resveratrol, 1uM);Group2;;0,085
LAB75;MTT83;29/07/22;F;1F;P19;NA;;Controle (DMSO 2,5%);Group1;;0,154
LAB75;MTT83;29/07/22;F;1F;P19;NA;;Controle (DMSO 2,5%);Group1;;0,069
LAB75;MTT83;29/07/22;F;1F;P19;NA;;Controle (DMSO 2,5%);Group1;;0,07
LAB75;MTT83;29/07/22;F;1F;P19;NA;;Controle (DMSO 2,5%);Group1;;0,072
LAB75;MTT83;29/07/22;F;1F;P19;NA;;Controle (DMSO 2,5%);Group1;;0,095
LAB75;MTT83;29/07/22;F;2F;P19;NA;;Controle (DMSO 2,5%);Group1;;0,103
LAB75;MTT83;29/07/22;F;2F;P19;NA;;Controle (DMSO 2,5%);Group1;;0,11
LAB75;MTT83;29/07/22;F;2F;P19;NA;;Controle (DMSO 2,5%);Group1;;0,098
